Cohort,IntFamID,FamilyID,ID,class,LogGAV
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201701,64,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,65,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,65,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_123_MP,Father,0
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_123_MP,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_360_MP,Father,0
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201701,62,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,62,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_123_MP,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
