PrawnID,GAV,Class,Family ID,,,Family,,Offspring count
G1T1701_149_007_G9_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_007_H1_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_007_H10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_007_H2_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_007_H3_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,
G1T1701_149_007_H7_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_007_H9_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_008_A1_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_008_A11_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_A2_G,NA,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,
G1T1701_149_008_A3_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_008_A5_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_A6_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_008_A7_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_008_B1_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_B11_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_008_B2_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_008_B4_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_B6_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_008_B7_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_B8_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_B9_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,
G1T1701_149_008_C1_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_C10_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_008_C12_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_C2_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_008_C5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_C6_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_C7_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_008_C8_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_008_D10_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_008_D11_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_008_D12_G,NA,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,,,,,
G1T1701_149_008_D2_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,
G1T1701_149_008_D3_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_008_D5_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_008_D6_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_008_D8_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_008_D9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_E1_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_E10_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_149_008_E12_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_008_E2_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_149_008_E4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_E6_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_008_F1_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_F10_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_149_008_F11_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_008_F12_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_008_F3_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_F5_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_008_F6_G,NA,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,,,,,
G1T1701_149_008_F8_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_008_F9_G,NA,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,
G1T1701_149_008_G10_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,
G1T1701_149_008_G2_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_008_G3_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_008_G4_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_008_G5_G,NA,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,
G1T1701_149_008_G6_G,NA,Offspring,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,
G1T1701_149_008_G8_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_008_G9_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_008_H1_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_008_H10_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_008_H2_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_H3_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_H5_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_008_H6_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_008_H7_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_008_H8_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_008_H9_G,NA,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_149_009_A1_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_009_A10_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,
G1T1701_149_009_A12_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_A2_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_A3_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_009_A4_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,
G1T1701_149_009_A6_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_009_A8_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_A9_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_009_B1_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_B11_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,
G1T1701_149_009_B12_G,NA,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,
G1T1701_149_009_B2_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_B4_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_009_B7_G,NA,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,,,,,
G1T1701_149_009_B8_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_009_B9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_C10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_C11_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_C12_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_C4_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_009_C5_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,
G1T1701_149_009_C7_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_C9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_D11_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_D12_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,
G1T1701_149_009_D2_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_009_D3_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,
G1T1701_149_009_D4_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_D5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_D6_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_D8_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_149_009_D9_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,
G1T1701_149_009_E12_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_001_P,,,,,
G1T1701_149_009_E3_G,NA,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,
G1T1701_149_009_E5_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_009_E9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_F1_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_009_F10_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_F12_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_009_F3_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_F4_G,NA,Offspring,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,
G1T1701_149_009_F6_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_009_F7_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_F9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_G1_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_009_G10_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_009_G11_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,
G1T1701_149_009_G4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_G5_G,NA,Offspring,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,
G1T1701_149_009_G6_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_149_009_G7_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_009_G9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_H1_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_009_H10_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_H11_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_009_H2_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_H3_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_009_H4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_009_H5_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_149_009_H6_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_009_H9_G,NA,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,,,,,
G1T1701_149_010_A1_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_A10_G,NA,Offspring,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,
G1T1701_149_010_A11_G,NA,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,
G1T1701_149_010_A12_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_010_A2_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_A3_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_010_A4_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_A5_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_A6_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_A7_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_A8_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_010_A9_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_B1_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,
G1T1701_149_010_B10_G,NA,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,
G1T1701_149_010_B11_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_010_B12_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_010_B4_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_149_010_B6_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_010_C1_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_010_C10_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_010_C11_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_C3_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_C5_G,NA,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,
G1T1701_149_010_C6_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_010_C7_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_D10_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_010_D11_G,NA,Offspring,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,
G1T1701_149_010_D2_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_010_D3_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_D4_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_010_D5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_D6_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_010_D7_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_D8_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_D9_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_E1_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_E11_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_149_010_E12_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_010_E4_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_010_E5_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_149_010_E6_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_010_E7_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_010_E8_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_E9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_F1_G,NA,Offspring,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,
G1T1701_149_010_F10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_149_010_F12_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_F2_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_F3_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_149_010_F4_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_149_010_F5_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_F8_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_149_010_F9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_G1_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_G10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_149_010_G11_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_149_010_G2_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_149_010_G4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_G8_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_010_G9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_H10_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_149_010_H2_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_149_010_H3_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_149_010_H4_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_001_P,,,,,
G1T1701_149_010_H5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_149_010_H9_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A1_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_150_006_A11_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_150_006_A12_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A2_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_A3_G,NA,Offspring,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,
G1T1701_150_006_A4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A5_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
G1T1701_150_006_A6_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A7_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_A8_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_150_006_A9_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_B1_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_150_006_B10_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_150_006_B11_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_150_006_B12_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_B2_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_150_006_B3_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_150_006_B4_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_150_006_B5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_B6_G,NA,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,
G1T1701_150_006_B7_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_B8_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_150_006_B9_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_150_006_C10_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_150_006_C11_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_C3_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_C4_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_C5_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_C6_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_150_006_C7_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_C8_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_150_006_C9_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_150_006_D1_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,
G1T1701_150_006_D10_G,NA,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_150_006_D11_G,NA,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,
G1T1701_150_006_D12_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_D3_G,NA,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,
G1T1701_150_006_D5_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,
G1T1701_150_006_D6_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,
G1T1701_150_006_D7_G,NA,Offspring,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,
G1T1701_150_006_D9_G,NA,Offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,
G1T1701_150_006_E1_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_150_006_E10_G,NA,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,
G1T1701_150_006_E11_G,NA,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,
G1T1701_150_006_E2_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_E4_G,NA,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,
G1T1701_150_006_E5_G,NA,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,
G1T1701_150_006_E6_G,NA,Offspring,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,
G1T1701_150_006_E7_G,NA,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_F1_G,NA,Offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,
G1T1701_150_006_F10_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_150_006_F11_G,NA,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_150_006_F12_G,NA,Offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,
G1T1701_150_006_F3_G,NA,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,
